index,keep_incomplete_data,normalize_data,standardize_data,full_one_hot,polynomial_degree,reg_fit_intercept,lasso_alpha,ridge_alpha,ridge_solver,el_net_alpha,el_net_l1_ratio,knr_n_neighbors,knr_weights,knr_p,linear_regression_mse,lasso_mse,ridge_mse,elastic_net_mse,knr_mse
154,False,False,True,False,7,True,1.0,1.0,auto,1.0,0.5,15,distance,1,1.0786551114963663e+20,570.0822157570971,679.6736401471246,569.9854361762095,0.8494124567887212
155,False,False,True,False,7,True,1.0,1.0,auto,1.0,0.5,15,distance,2,882838.8970086705,570.2799093444858,641.3569093077291,570.7599456607566,0.8414074961124133
156,False,False,True,False,7,False,1.0,1.0,auto,1.0,0.5,5,uniform,1,133866.06849326743,578.4143315337193,655.7247317706534,578.6420716834015,0.8879760009015818
157,False,False,True,False,7,False,1.0,1.0,auto,1.0,0.5,5,uniform,2,1.654230149224454e+20,578.8995344079359,599.5335676398737,578.3787115607779,0.8870729685624068
158,False,False,True,False,7,False,1.0,1.0,auto,1.0,0.5,5,distance,1,1744390.3184131675,579.7006808492687,637.5559065503164,579.8384039217592,0.9664529208876758
159,False,False,True,False,7,False,1.0,1.0,auto,1.0,0.5,5,distance,2,1.48190317513941e+20,579.1957512299874,641.1930978936429,579.2543533768307,0.922103629282462
160,False,False,True,False,7,False,1.0,1.0,auto,1.0,0.5,10,uniform,1,481938.0419551107,578.4875834706501,617.3984435951876,578.7884092704345,0.8772174300613329
161,False,False,True,False,7,False,1.0,1.0,auto,1.0,0.5,10,uniform,2,1.960230952400797e+19,579.8470331696998,659.1128611797543,579.509951332632,0.7795301844809421
162,False,False,True,False,7,False,1.0,1.0,auto,1.0,0.5,10,distance,1,4.674903856286884e+21,579.4532508551056,624.5418959228302,579.5606464732333,0.8749781015633824
163,False,False,True,False,7,False,1.0,1.0,auto,1.0,0.5,10,distance,2,2.236365275266641e+19,578.4896763411685,610.020748271676,578.8994480457192,0.7830230230458737
164,False,False,True,False,7,False,1.0,1.0,auto,1.0,0.5,15,uniform,1,4.2534979501847e+21,579.0620527732102,613.2705813024148,579.1623944806632,0.8755861794367338
165,False,False,True,False,7,False,1.0,1.0,auto,1.0,0.5,15,uniform,2,4.127498301688365e+18,579.3790154860437,595.1408945620954,579.3207019497856,0.8858136248614212
166,False,False,True,False,7,False,1.0,1.0,auto,1.0,0.5,15,distance,1,233745.1353393057,579.1912872832543,611.3861517874052,579.3109093091809,0.8677855109299969
167,False,False,True,False,7,False,1.0,1.0,auto,1.0,0.5,15,distance,2,2919686.6543143014,579.0097437843002,740.49218163915,579.2836811013501,0.8678813600348804
168,False,False,True,False,8,True,1.0,1.0,auto,1.0,0.5,5,uniform,1,1.1994320459199163e+18,571.9132732097249,2010.3751535062124,573.6442282728187,0.8928951165928062
169,False,False,True,False,8,True,1.0,1.0,auto,1.0,0.5,5,uniform,2,662959958.2203196,571.3112488780591,952.9257636769956,571.9762988339597,0.8994537687845849
170,False,False,True,False,8,True,1.0,1.0,auto,1.0,0.5,5,distance,1,3409330302.2917624,570.6905329309843,1203.510537496189,571.155452092665,0.9572772768908596
171,False,False,True,False,8,True,1.0,1.0,auto,1.0,0.5,5,distance,2,234873184.16605625,570.7695917496438,1927.6111060148623,571.5955932888525,0.9901781838392306
172,False,False,True,False,8,True,1.0,1.0,auto,1.0,0.5,10,uniform,1,1649117499.879198,571.8267812984923,996.1174996643117,571.9213811480124,0.9172258493457168
173,False,False,True,False,8,True,1.0,1.0,auto,1.0,0.5,10,uniform,2,637632459.4043577,570.6564057385982,714.6988547994009,570.8825404092544,0.8139242254724657
174,False,False,True,False,8,True,1.0,1.0,auto,1.0,0.5,10,distance,1,7.231985708221294e+17,570.2301896885792,957.471552368786,570.3647139542461,0.8923693522686396
175,False,False,True,False,8,True,1.0,1.0,auto,1.0,0.5,10,distance,2,3.7261843337366274e+20,571.0928510358882,1658.0677500715806,570.8335194778822,0.8866658149503689
176,False,False,True,False,8,True,1.0,1.0,auto,1.0,0.5,15,uniform,1,9075481242.609676,570.3296408035368,944.592702782121,570.7170452562998,0.8625566664924958
177,False,False,True,False,8,True,1.0,1.0,auto,1.0,0.5,15,uniform,2,1.2234376985108142e+20,570.6992705876036,698.2981072139443,570.8607438023888,0.8280425445581333
178,False,False,True,False,8,True,1.0,1.0,auto,1.0,0.5,15,distance,1,2208859714.2229447,570.0576599155132,963.549487530942,569.8362959224589,0.8627004487001614
179,False,False,True,False,8,True,1.0,1.0,auto,1.0,0.5,15,distance,2,725747227.0058174,571.4194882049785,1216.4104840107545,572.1166643115188,0.8456103491196535
180,False,False,True,False,8,False,1.0,1.0,auto,1.0,0.5,5,uniform,1,363623452.0140081,579.725323145374,1555.5295680619024,579.1109499775133,0.9277655280304076
181,False,False,True,False,8,False,1.0,1.0,auto,1.0,0.5,5,uniform,2,903857523.1002408,579.4289491864397,1559.3430163763885,579.6268226082116,0.8620497718067608
182,False,False,True,False,8,False,1.0,1.0,auto,1.0,0.5,5,distance,1,840179515.7236768,579.3897208293469,903.4487428332162,581.3045543208706,0.8584592795210799
183,False,False,True,False,8,False,1.0,1.0,auto,1.0,0.5,5,distance,2,8.566271510868679e+19,579.6790298855924,784.5475691423343,579.596548896934,0.8596799000310958
184,False,False,True,False,8,False,1.0,1.0,auto,1.0,0.5,10,uniform,1,1.6900637055104794e+21,579.8640016284708,962.0330967215808,579.4665692862411,0.8406481516914759
185,False,False,True,False,8,False,1.0,1.0,auto,1.0,0.5,10,uniform,2,157814554.59668723,579.9442456457324,829.2577613048779,579.5524296333058,0.8495181858333435
186,False,False,True,False,8,False,1.0,1.0,auto,1.0,0.5,10,distance,1,1966536743.533462,579.209151939617,1937.016049323459,579.4074644406463,0.8964536178991308
187,False,False,True,False,8,False,1.0,1.0,auto,1.0,0.5,10,distance,2,7.775512876683669e+19,578.7070019776735,1221.8717300413375,577.9182017784108,0.8963938643709668
188,False,False,True,False,8,False,1.0,1.0,auto,1.0,0.5,15,uniform,1,190109691.2059983,578.7170324115486,2295.566627624771,578.4934674748757,0.8913731729758737
189,False,False,True,False,8,False,1.0,1.0,auto,1.0,0.5,15,uniform,2,942640427.5878012,579.8947887568244,880.130689408534,578.948146985262,0.8631961329120574
190,False,False,True,False,8,False,1.0,1.0,auto,1.0,0.5,15,distance,1,6.365806027458268e+21,580.4029605366902,4102.374697713692,580.1756501932299,0.8426458537852867
191,False,False,True,False,8,False,1.0,1.0,auto,1.0,0.5,15,distance,2,4.169617095483452e+16,579.2842192792389,885.936999718384,578.9728464482871,0.8303956187432464
192,False,False,True,False,9,True,1.0,1.0,auto,1.0,0.5,5,uniform,1,7585146245109.25,571.7128305084365,7444.321106514957,571.9888967964077,0.9004573538418186
193,False,False,True,False,9,True,1.0,1.0,auto,1.0,0.5,5,uniform,2,1755600493707385.0,572.9615051620569,17338.69050397267,577.5206509954444,0.8956797386212291
194,False,False,True,False,9,True,1.0,1.0,auto,1.0,0.5,5,distance,1,1944506846534048.8,570.6457876180633,31172.093630207914,570.0787170689532,0.9461086262422692
195,False,False,True,False,9,True,1.0,1.0,auto,1.0,0.5,5,distance,2,40531143099047.15,570.604048672549,6319.222191111314,569.4530838850786,0.9031078426064262
196,False,False,True,False,9,True,1.0,1.0,auto,1.0,0.5,10,uniform,1,34151522615259.15,571.5210606067673,11676.668159864446,571.0004717017822,0.8615599570473588
197,False,False,True,False,9,True,1.0,1.0,auto,1.0,0.5,10,uniform,2,662798724992169.2,573.8998567469971,20281.131016185136,576.5034646562134,0.8615330815278599
198,False,False,True,True,1,True,1.0,1.0,auto,1.0,0.5,5,uniform,1,570.1790094757042,570.451339729468,570.1780504966569,570.451339729468,0.996078625927966
199,False,False,True,True,1,True,1.0,1.0,auto,1.0,0.5,5,uniform,2,570.0806783402406,570.3729248552916,570.0814816549465,570.3729248552916,1.0430482929018534
200,False,False,True,True,1,True,1.0,1.0,auto,1.0,0.5,5,distance,1,569.9637233613369,570.3969403325078,569.964551995777,570.3969403325078,1.0185949794206717
201,False,False,True,True,1,True,1.0,1.0,auto,1.0,0.5,5,distance,2,569.9063067223665,570.3978423521893,569.8916271129535,570.3978423521893,1.0220844978261177
202,False,False,True,True,1,True,1.0,1.0,auto,1.0,0.5,10,uniform,1,570.0319079720866,570.3539921461462,570.0325155550653,570.3539921461462,0.87609174531846
203,False,False,True,True,1,True,1.0,1.0,auto,1.0,0.5,10,uniform,2,570.0387059565207,570.3613235268538,570.0382495686256,570.3613235268538,0.8687750326884963
204,False,False,True,True,1,True,1.0,1.0,auto,1.0,0.5,10,distance,1,570.101059870946,570.4199231237743,570.1638141915361,570.4199231237743,0.9228647153434104
205,False,False,True,True,1,True,1.0,1.0,auto,1.0,0.5,10,distance,2,570.3518985549479,570.4297490610268,570.3465624002117,570.4297490610268,0.98191121350022
206,False,False,True,True,1,True,1.0,1.0,auto,1.0,0.5,15,uniform,1,570.1598135459525,570.3726020468648,570.1585209459067,570.3726020468648,0.881084882117009
207,False,False,True,True,1,True,1.0,1.0,auto,1.0,0.5,15,uniform,2,570.1310218858843,570.3593280723069,570.1300625589378,570.3593280723069,0.8480579134911446
208,False,False,True,True,1,True,1.0,1.0,auto,1.0,0.5,15,distance,1,570.1777649104952,570.3610599233568,570.1766598250586,570.3610599233568,0.8827526650168511
209,False,False,True,True,1,True,1.0,1.0,auto,1.0,0.5,15,distance,2,570.1504496640862,570.3611626445007,570.1418700547281,570.3611626445007,0.8553254310165401
210,False,False,True,True,1,False,1.0,1.0,auto,1.0,0.5,5,uniform,1,570.0171322693938,570.5274660678583,569.9607886538546,570.5274660678583,0.9344701044785546
211,False,False,True,True,1,False,1.0,1.0,auto,1.0,0.5,5,uniform,2,570.9454622198867,572.5620414518103,570.2332345888328,572.5620414518103,0.9503818086409226
212,False,False,True,True,1,False,1.0,1.0,auto,1.0,0.5,5,distance,1,570.2260948403775,569.4871836723067,570.0137145902498,569.4871836723067,0.979621023560794
213,False,False,True,True,1,False,1.0,1.0,auto,1.0,0.5,5,distance,2,571.3669846062214,571.6434598642611,569.9426155580163,571.6434598642611,1.0057932506583822
214,False,False,True,True,1,False,1.0,1.0,auto,1.0,0.5,10,uniform,1,571.7595821925645,569.8628995929591,570.3043428514949,569.8628995929591,0.8588108775663933
215,False,False,True,True,1,False,1.0,1.0,auto,1.0,0.5,10,uniform,2,569.0776544435448,571.5290342895454,570.226081507059,571.5290342895454,0.8893363055583118
216,False,False,True,True,1,False,1.0,1.0,auto,1.0,0.5,10,distance,1,569.8012389424663,569.2389706636986,570.3012590661623,569.2389706636986,0.972944278989356
217,False,False,True,True,1,False,1.0,1.0,auto,1.0,0.5,10,distance,2,570.2422894491671,569.6100471434316,570.1946165608584,569.6100471434316,0.9089648749527336
218,False,False,True,True,1,False,1.0,1.0,auto,1.0,0.5,15,uniform,1,569.922384231196,569.0122847930447,569.9005525438978,569.0122847930447,0.8584179472667804
219,False,False,True,True,1,False,1.0,1.0,auto,1.0,0.5,15,uniform,2,569.5813252216193,569.4450565404595,569.9215543999704,569.4450565404595,0.8972460349452976
220,False,False,True,True,1,False,1.0,1.0,auto,1.0,0.5,15,distance,1,571.9698079575063,570.0884633348999,570.266754653778,570.0884633348999,0.9013569210442718
221,False,False,True,True,1,False,1.0,1.0,auto,1.0,0.5,15,distance,2,570.1260644357615,569.6047284719517,570.1262386549787,569.6047284719517,0.8685033557815691
222,False,False,True,True,2,True,1.0,1.0,auto,1.0,0.5,5,uniform,1,6.070654182190769e+18,570.3922243914749,570.4662134908851,570.3922243914749,0.9452066577437199
223,False,False,True,True,2,True,1.0,1.0,auto,1.0,0.5,5,uniform,2,4.215603470693513e+21,570.3491264498194,570.1437810718828,570.3491264498194,0.9493046771819038
224,False,False,True,True,2,True,1.0,1.0,auto,1.0,0.5,5,distance,1,1.120245032962331e+19,570.3764200693771,570.5740785999883,570.3764200693771,1.0229892967983605
225,False,False,True,True,2,True,1.0,1.0,auto,1.0,0.5,5,distance,2,2.486210750829753e+24,570.3461563310252,570.3206595237267,570.3461563310252,0.9443392182152482
226,False,False,True,True,2,True,1.0,1.0,auto,1.0,0.5,10,uniform,1,570.1264298195857,570.3931331263223,570.2864981826866,570.3931331263223,0.929184899185526
227,False,False,True,True,2,True,1.0,1.0,auto,1.0,0.5,10,uniform,2,568.6299578556581,570.3168127147677,569.584757539497,570.3168127147677,0.8725928973851677
228,False,False,True,True,2,True,1.0,1.0,auto,1.0,0.5,10,distance,1,569.4796554182503,570.2927307135354,569.6394145357648,570.2927307135354,0.8480939759753529
229,False,False,True,True,2,True,1.0,1.0,auto,1.0,0.5,10,distance,2,4.374758496188024e+20,570.3281424273381,570.2252578167297,570.3281424273381,0.8822717049696964
230,False,False,True,True,2,True,1.0,1.0,auto,1.0,0.5,15,uniform,1,9.443732555110936e+19,570.2885756424503,570.258373853995,570.2885756424503,0.8227536651603089
231,False,False,True,True,2,True,1.0,1.0,auto,1.0,0.5,15,uniform,2,4.170800001423263e+22,570.4152549215421,569.5265135447435,570.4152549215421,0.9169422673645012
232,False,False,True,True,2,True,1.0,1.0,auto,1.0,0.5,15,distance,1,1.2735813576125396e+21,570.3794260485557,569.7963251664335,570.3794260485557,0.8262167953553966
233,False,False,True,True,2,True,1.0,1.0,auto,1.0,0.5,15,distance,2,569.7803517960932,570.4200893241126,570.2498481146678,570.4200893241126,0.9267402267344312
234,False,False,True,True,2,False,1.0,1.0,auto,1.0,0.5,5,uniform,1,569.1132723345884,570.6106884930044,569.7619739597459,570.6106884930044,0.9057269850142332
235,False,False,True,True,2,False,1.0,1.0,auto,1.0,0.5,5,uniform,2,570.7074671081965,571.0842401144794,570.6563382890887,571.0842401144794,0.8963827930918518
236,False,False,True,True,2,False,1.0,1.0,auto,1.0,0.5,5,distance,1,8.198193461605567e+20,569.1164472896359,569.9448805569185,569.1164472896359,0.9811589070567908
237,False,False,True,True,2,False,1.0,1.0,auto,1.0,0.5,5,distance,2,2.6198850511262176e+16,569.5406348990205,569.9824854147241,569.5406348990205,0.9231745888155686
238,False,False,True,True,2,False,1.0,1.0,auto,1.0,0.5,10,uniform,1,570.4499598661911,570.9790089275182,570.4402585107379,570.9790089275182,0.8878726267761436
239,False,False,True,True,2,False,1.0,1.0,auto,1.0,0.5,10,uniform,2,570.4443505002489,570.3525183359702,570.468693453912,570.3525183359702,0.8650737534635329
240,False,False,True,True,2,False,1.0,1.0,auto,1.0,0.5,10,distance,1,1.0997202495437962e+20,569.9313845606918,569.5648460608675,569.9313845606918,0.8835066881748007
241,False,False,True,True,2,False,1.0,1.0,auto,1.0,0.5,10,distance,2,570.4917452980318,570.1628740755702,570.4937326237798,570.1628740755702,0.9390008945529666
242,False,False,True,True,2,False,1.0,1.0,auto,1.0,0.5,15,uniform,1,569.9455487474596,570.3386966932322,569.710007606248,570.3386966932322,0.8529024762815773
243,False,False,True,True,2,False,1.0,1.0,auto,1.0,0.5,15,uniform,2,570.3205462011664,569.7462076832696,570.3323254935414,569.7462076832696,0.8056363674267585
244,False,False,True,True,2,False,1.0,1.0,auto,1.0,0.5,15,distance,1,569.8092576717536,570.4500961189225,569.9880540861503,570.4500961189225,0.8852632314277302
245,False,False,True,True,2,False,1.0,1.0,auto,1.0,0.5,15,distance,2,569.6798095166739,570.9866159137997,569.7484924636171,570.9866159137997,0.8896677207158785
246,False,False,True,True,3,True,1.0,1.0,auto,1.0,0.5,5,uniform,1,3.5539432413045086e+23,570.401195850612,569.621037515962,570.401195850612,0.959997325382602
247,False,False,True,True,3,True,1.0,1.0,auto,1.0,0.5,5,uniform,2,3.57387717244118e+23,570.377968553096,570.1229259143496,570.377968553096,0.9677372333406624
248,False,False,True,True,3,True,1.0,1.0,auto,1.0,0.5,5,distance,1,3.661629161514856e+23,570.3306291974261,570.66973478844,570.3306291974261,0.928822091533209
249,False,False,True,True,3,True,1.0,1.0,auto,1.0,0.5,5,distance,2,1.6421328013371022e+23,570.3759529526692,570.433568900288,570.3759529526692,0.9805134528970942
250,False,False,True,True,3,True,1.0,1.0,auto,1.0,0.5,10,uniform,1,9.36920751944476e+21,570.3965452423346,569.1333221759377,570.3965452423346,0.9436471173566188
251,False,False,True,True,3,True,1.0,1.0,auto,1.0,0.5,10,uniform,2,8.776020013535235e+22,570.3572184142803,570.4704141128029,570.3572184142803,0.8636423703653289
252,False,False,True,True,3,True,1.0,1.0,auto,1.0,0.5,10,distance,1,7.32702424111423e+23,570.3739929963798,569.910701423574,570.3739929963798,0.8808800524840205
253,False,False,True,True,3,True,1.0,1.0,auto,1.0,0.5,10,distance,2,1.897464527878098e+23,570.3738572145762,570.6234157057072,570.3738572145762,0.9555303100477422
254,False,False,True,True,3,True,1.0,1.0,auto,1.0,0.5,15,uniform,1,5.356639260358157e+23,570.3880888435891,569.6429006606165,570.3880888435891,0.8746039130671781
255,False,False,True,True,3,True,1.0,1.0,auto,1.0,0.5,15,uniform,2,2.443093163408555e+23,570.3910297668433,571.6021312098012,570.3910297668433,0.8867289767095341
256,False,False,True,True,3,True,1.0,1.0,auto,1.0,0.5,15,distance,1,1.5875991543463396e+22,570.3504829176541,568.4010698865665,570.3504829176541,0.8690254678273582
257,False,False,True,True,3,True,1.0,1.0,auto,1.0,0.5,15,distance,2,5.892887372043796e+22,570.378076935599,569.7133220780997,570.378076935599,0.8801000571864921
258,False,False,True,True,3,False,1.0,1.0,auto,1.0,0.5,5,uniform,1,9.412554494738141e+22,571.6286867166878,570.9008959495379,571.6286867166878,0.9313428472171178
259,False,False,True,True,3,False,1.0,1.0,auto,1.0,0.5,5,uniform,2,9.026102457911048e+22,571.7561527366215,570.4623788299613,571.7561527366215,0.9318974735397372
260,False,False,True,True,3,False,1.0,1.0,auto,1.0,0.5,5,distance,1,2.036019830753704e+21,570.5866357192842,570.5313954041627,570.5866357192842,0.9254901673598166
261,False,False,True,True,3,False,1.0,1.0,auto,1.0,0.5,5,distance,2,2.300616686976046e+23,569.5773512344607,568.8385223974552,569.5773512344607,0.9127778996897784
262,False,False,True,True,3,False,1.0,1.0,auto,1.0,0.5,10,uniform,1,1.4003704771282182e+23,570.1034242026337,568.9020101864977,570.1034242026337,0.9306191107165466
263,False,False,True,True,3,False,1.0,1.0,auto,1.0,0.5,10,uniform,2,1.4033417680183859e+22,569.1043249732995,570.127099718223,569.1043249732995,0.8522237142566649
264,False,False,True,True,3,False,1.0,1.0,auto,1.0,0.5,10,distance,1,6.214786593553449e+22,569.2141303444956,569.9197784373016,569.2141303444956,0.903022189922064
265,False,False,True,True,3,False,1.0,1.0,auto,1.0,0.5,10,distance,2,1.9347203427058584e+22,570.0179393863716,569.8551188513113,570.0179393863716,0.9523456979363578
266,False,False,True,True,3,False,1.0,1.0,auto,1.0,0.5,15,uniform,1,1.065915725449562e+23,573.1400243896127,570.3603005113563,573.1400243896127,0.8854109447378933
267,False,False,True,True,3,False,1.0,1.0,auto,1.0,0.5,15,uniform,2,5.729053247869684e+23,569.650333018253,572.5780579859463,569.650333018253,0.856205051169842
268,False,False,True,True,3,False,1.0,1.0,auto,1.0,0.5,15,distance,1,5.561334739077876e+22,568.8362074099066,570.3434424427599,568.8362074099066,0.8626910435671766
269,False,False,True,True,3,False,1.0,1.0,auto,1.0,0.5,15,distance,2,2.2394160230082477e+23,569.9133611318948,569.776177508226,569.9133611318948,0.8645416081110302
270,False,False,True,True,4,True,1.0,1.0,auto,1.0,0.5,5,uniform,1,2.0007713071191008e+21,570.3836304142272,570.6515899350562,570.3382870131343,0.967014987851646
271,False,False,True,True,4,True,1.0,1.0,auto,1.0,0.5,5,uniform,2,4.276660105249896e+22,570.374193667237,571.0155024692377,570.3631654300292,0.9922880522671804
272,False,False,True,True,4,True,1.0,1.0,auto,1.0,0.5,5,distance,1,5.087720708761113e+21,570.3545045014082,570.5822277294956,570.3493217226915,0.9402264446093748
273,False,False,True,True,4,True,1.0,1.0,auto,1.0,0.5,5,distance,2,4.887588706992454e+21,570.374152490205,570.0809348315263,570.374152490205,0.9504519301892403
274,False,False,True,True,4,True,1.0,1.0,auto,1.0,0.5,10,uniform,1,9.41389508249728e+22,570.3459959832041,569.5122835248509,570.3459959832041,0.8778838160289283
275,False,False,True,True,4,True,1.0,1.0,auto,1.0,0.5,10,uniform,2,8.717174545973804e+21,570.3463691378987,570.0248103933549,570.3463691378987,0.8263663065209934
276,False,False,True,True,4,True,1.0,1.0,auto,1.0,0.5,10,distance,1,1.4552680862623715e+22,570.3593850037936,569.8609270749703,570.3602425454445,0.9120660332650756
277,False,False,True,True,4,True,1.0,1.0,auto,1.0,0.5,10,distance,2,4.680707970658518e+23,570.3454453958817,570.8969612690619,570.3233107692673,0.8224540634186923
278,False,False,True,True,4,True,1.0,1.0,auto,1.0,0.5,15,uniform,1,3.020389310168516e+22,570.3214669950091,572.0272561023678,570.3126188515014,0.8172477439424533
